[2020-07-01T17:44:46-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-07-01T17:45:24-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_MAP_LOADED; game type DWARF_RECLAIM (3)
[2020-07-01T17:46:39-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_MAP_UNLOADED; game type DWARF_RECLAIM (3)
[2020-07-01T17:47:37-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_WORLD_UNLOADED; game type NONE (11)
[2020-07-01T17:47:50-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-07-01T17:51:23-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-07-01T18:05:40-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-07-01T18:06:39-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_WORLD_UNLOADED; game type NONE (11)
[2020-07-01T18:07:05-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-07-01T18:07:24-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_MAP_LOADED; game type DWARF_RECLAIM (3)
[2020-07-01T18:15:45-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_MAP_UNLOADED; game type DWARF_RECLAIM (3)
[2020-07-01T18:16:43-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_WORLD_UNLOADED; game type NONE (11)
[2020-07-01T18:17:00-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-07-01T18:23:31-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: 9a53e3579a; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-05T15:30:19-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-05T15:41:58-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-05T15:43:03-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-05T15:43:03-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2020-08-05T15:48:14-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-05T15:48:14-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-05T15:58:12-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-05T15:58:12-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2020-08-05T16:35:05-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-05T16:35:06-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-05T16:40:14-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-05T16:40:14-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-05T17:30:25-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-05T17:30:25-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2020-08-13T15:05:32-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-13T15:05:32-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-13T15:23:22-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-13T15:23:22-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2020-08-14T07:22:37-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-14T07:22:38-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-14T07:22:52-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-14T07:24:09-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_UNLOADED; game type NONE (11)
[2020-08-14T07:24:22-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-14T07:28:16-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-14T07:39:58-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-14T07:39:58-0700] DFHack 0.47.04-r1-0-g6bdbf5b0 on Windows; cwd md5: be307913e4; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2020-08-29T10:16:29-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-29T10:16:29-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-29T10:16:54-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-29T10:16:54-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2020-08-29T10:21:16-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-29T10:21:16-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-29T10:47:06-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-29T10:47:06-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2020-08-29T11:03:27-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-29T11:03:27-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-29T11:57:16-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-29T11:57:16-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2020-08-30T12:27:53-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2020-08-30T12:27:53-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2020-08-30T12:29:07-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2020-08-30T12:29:07-0700] DFHack 0.47.04-r2-0-gf2b0f012 on Linux; cwd md5: 16388bc30a; save: region1; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
